epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_aux,train/loss_ce,train/loss_ce_aux,train/loss_giou,train/loss_giou_aux,train/lr,train/lr_max,train/lr_min,val/AP/glass insulator,val/AP/glass insulator big shackle,val/AP/glass insulator small shackle,val/AP/glass insulator tower shackle,val/AP/lightning rod shackle,val/AP/lightning rod suspension,val/AP/polymer insulator,val/AP/polymer insulator lower shackle,val/AP/polymer insulator tower shackle,val/AP/polymer insulator upper shackle,val/AP/spacer,val/AP/spiral damper,val/AP/stockbridge damper,val/AP/tower id plate,val/AP/vari-grip,val/AP/yoke,val/AP/yoke suspension,val/F1,val/ema_AP/glass insulator,val/ema_AP/glass insulator big shackle,val/ema_AP/glass insulator small shackle,val/ema_AP/glass insulator tower shackle,val/ema_AP/lightning rod shackle,val/ema_AP/lightning rod suspension,val/ema_AP/polymer insulator,val/ema_AP/polymer insulator lower shackle,val/ema_AP/polymer insulator tower shackle,val/ema_AP/polymer insulator upper shackle,val/ema_AP/spacer,val/ema_AP/spiral damper,val/ema_AP/stockbridge damper,val/ema_AP/tower id plate,val/ema_AP/vari-grip,val/ema_AP/yoke,val/ema_AP/yoke suspension,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAP_75,val/ema_mAR,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
25,12843,33.93825912475586,33.790992736816406,33.93357849121094,33.79187774658203,0.02259852923452854,2.1343472003936768,0.012873025611042976,0.057953979820013046,0.2484375536441803,0.9294554591178894,0.06315111368894577,0.2380083203315735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,12849,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,12899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,12949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,12999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13099,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13149,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13199,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13249,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13299,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13337,,,,,,,,,,,,,,,,0.9344066381454468,0.3759976625442505,0.363974004983902,0.4928571283817291,0.584386944770813,0.9304153323173523,0.9654518365859985,0.6335971355438232,0.44413119554519653,0.8700947761535645,0.45807960629463196,0.9598580598831177,0.8695266246795654,0.9961673617362976,0.9622436761856079,0.9035104513168335,0.8634961843490601,0.8765654563903809,0.9333735108375549,0.3874081075191498,0.3406922221183777,0.4863284230232239,0.5840152502059937,0.9266289472579956,0.9656305313110352,0.6242362856864929,0.4811772108078003,0.8697068691253662,0.4614253342151642,0.9603431820869446,0.8679432272911072,0.9963096380233765,0.9652777910232544,0.9027500748634338,0.8639235496520996,0.8979376554489136,0.7421864867210388,0.7772902846336365,0.8565120100975037,0.8979376554489136,0.7421864867210388,0.7772902846336365,0.8565120100975037,0.8953092098236084,0.8677407503128052
26,13337,33.93383026123047,33.8162956237793,33.961917877197266,33.689144134521484,0.013227192685008049,2.1525211334228516,0.01282323058694601,0.059282734990119934,0.24638152122497559,0.9419838786125183,0.06269565969705582,0.23911656439304352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13349,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13399,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13449,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13499,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13549,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13599,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13649,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13699,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13749,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13799,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13831,,,,,,,,,,,,,,,,0.9337114095687866,0.37807750701904297,0.3028874695301056,0.5044152736663818,0.583182692527771,0.9312592148780823,0.9670041799545288,0.6315049529075623,0.448953777551651,0.8701246380805969,0.4696130156517029,0.9614468812942505,0.8672183752059937,0.9963659048080444,0.9655419588088989,0.9035996198654175,0.8640114665031433,0.8652944564819336,0.9340493679046631,0.36874693632125854,0.2650827169418335,0.5225021839141846,0.5823501348495483,0.935889482498169,0.9683778285980225,0.6387736201286316,0.4167303442955017,0.8705424070358276,0.4778006970882416,0.9625505208969116,0.8664935827255249,0.9964221715927124,0.9658061861991882,0.9044491648674011,0.864099383354187,0.89411860704422,0.737686276435852,0.7707220911979675,0.8546924591064453,0.89411860704422,0.737686276435852,0.7707220911979675,0.8546924591064453,0.9104251861572266,0.8466198444366455
27,13831,33.91143798828125,33.740257263183594,33.95622634887695,33.60095977783203,0.018718132749199867,2.2180709838867188,0.012858055531978607,0.0626111850142479,0.24795499444007874,0.9733647108078003,0.06319474428892136,0.2465081363916397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13849,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14099,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14149,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14199,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14249,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14299,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14325,,,,,,,,,,,,,,,,0.9314965009689331,0.3819040060043335,0.3244120478630066,0.5170266628265381,0.6103520393371582,0.9346966743469238,0.966315507888794,0.6428853273391724,0.4031637907028198,0.8712540864944458,0.4614039361476898,0.9599919319152832,0.8667196035385132,0.9965009093284607,0.9687231779098511,0.9015878438949585,0.8648157119750977,0.8799229860305786,0.9289436340332031,0.39506110548973083,0.3837414085865021,0.5115511417388916,0.6383538842201233,0.9335038065910339,0.9642532467842102,0.6469970345497131,0.38959720730781555,0.871965765953064,0.44500717520713806,0.9574333429336548,0.8669456243515015,0.996579647064209,0.9716401100158691,0.8987265229225159,0.8655319809913635,0.9018265604972839,0.745048999786377,0.7725172638893127,0.859764575958252,0.9018265604972839,0.745048999786377,0.7725172638893127,0.859764575958252,0.9001054763793945,0.8691316843032837
28,14325,33.936866760253906,33.805667877197266,33.98127365112305,33.810855865478516,0.021036464720964432,2.1053242683410645,0.01265978068113327,0.05796179547905922,0.24122720956802368,0.9151214957237244,0.062321972101926804,0.23561210930347443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14349,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14399,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14449,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14499,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14549,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14599,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14649,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14699,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14749,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14799,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14819,,,,,,,,,,,,,,,,0.9288947582244873,0.4045875668525696,0.3714415431022644,0.490159273147583,0.6493886113166809,0.9316180944442749,0.9649884104728699,0.6425051689147949,0.36661309003829956,0.8713622093200684,0.42720362544059753,0.9539035558700562,0.8669021129608154,0.996579647064209,0.971061110496521,0.8949558138847351,0.8637402653694153,0.8737652897834778,0.9288458824157715,0.4141140282154083,0.3591417074203491,0.468767374753952,0.6604233384132385,0.9297324419021606,0.9657235741615295,0.6380133628845215,0.34362897276878357,0.8707587122917175,0.409400075674057,0.9503737688064575,0.8668585419654846,0.996579647064209,0.9704821109771729,0.8911851048469543,0.861948549747467,0.89052814245224,0.7368221879005432,0.767106831073761,0.849249005317688,0.89052814245224,0.7368221879005432,0.767106831073761,0.849249005317688,0.9003570079803467,0.8613898158073425
29,14819,33.89979934692383,33.946102142333984,33.96583938598633,33.87828826904297,0.043267734348773956,2.1359970569610596,0.012623880989849567,0.059633366763591766,0.24282921850681305,0.9282149076461792,0.06217349320650101,0.23965898156166077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,14849,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,14899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,14949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,14999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,15049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,15099,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,15149,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,15199,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,15249,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,15299,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,15313,,,,,,,,,,,,,,,,0.9279547333717346,0.42278826236724854,0.38586848974227905,0.46828633546829224,0.6489980220794678,0.9320917129516602,0.9669378399848938,0.6391403675079346,0.36948633193969727,0.8716528415679932,0.4150567948818207,0.9548880457878113,0.8661971092224121,0.9965009093284607,0.9675689935684204,0.8930537700653076,0.8631131649017334,0.8797791004180908,0.9270635843276978,0.43146252632141113,0.41259530186653137,0.46780529618263245,0.637572705745697,0.9344509840011597,0.9681521058082581,0.6402673721313477,0.39534372091293335,0.8725469708442688,0.42071351408958435,0.959402322769165,0.8655356764793396,0.9964221715927124,0.964655876159668,0.8949224352836609,0.864277720451355,0.903772234916687,0.7443053126335144,0.7787610292434692,0.8613710403442383,0.903772234916687,0.7443053126335144,0.7787610292434692,0.8613710403442383,0.9140992760658264,0.8626292943954468
30,15313,33.97178649902344,34.03226089477539,34.00025177001953,33.888031005859375,0.040250059217214584,2.0774316787719727,0.012551072984933853,0.05718806013464928,0.24023671448230743,0.8982407450675964,0.06155763939023018,0.23357164859771729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15349,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15399,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15449,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15499,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15549,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15599,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15649,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15699,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15749,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15799,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,15807,,,,,,,,,,,,,,,,0.9285695552825928,0.42164212465286255,0.38964200019836426,0.45847901701927185,0.6549681425094604,0.9295560121536255,0.9675642251968384,0.6393047571182251,0.3726933002471924,0.867767333984375,0.42112916707992554,0.9591090083122253,0.8663352727890015,0.9965459108352661,0.9635646343231201,0.8926766514778137,0.8654563426971436,0.8696856498718262,0.930075466632843,0.4118216931819916,0.36668872833251953,0.44915273785591125,0.6723636388778687,0.9246610403060913,0.9669763445854187,0.6383420825004578,0.3500429093837738,0.8629876971244812,0.4215448200702667,0.9588156938552856,0.8671348094940186,0.9966696500778198,0.962473452091217,0.8904308676719666,0.8666349649429321,0.8937512636184692,0.7374597787857056,0.771963357925415,0.8604403138160706,0.8937512636184692,0.7374597787857056,0.771963357925415,0.8604403138160706,0.8879261612892151,0.8662243485450745
31,15807,33.97861862182617,34.13170623779297,34.01935577392578,33.84197998046875,0.0258141178637743,2.1243529319763184,0.012864776886999607,0.06029697507619858,0.24074199795722961,0.9156733751296997,0.06200107932090759,0.23906317353248596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,15849,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,15899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,15949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,15999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,16049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,16099,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,16149,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,16199,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,16249,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,16299,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,16301,,,,,,,,,,,,,,,,0.9314569234848022,0.39753854274749756,0.3629302680492401,0.44348853826522827,0.6583436727523804,0.9268897771835327,0.9669920206069946,0.6403210163116455,0.36782822012901306,0.8655376434326172,0.4215722978115082,0.9598124027252197,0.8676034212112427,0.9963996410369873,0.962828516960144,0.8893898725509644,0.8654305338859558,0.8691633343696594,0.9328383803367615,0.38325539231300354,0.3591718077659607,0.4378243386745453,0.6443236470222473,0.9291185736656189,0.9670076370239258,0.642300009727478,0.3856135308742523,0.8680875301361084,0.42159977555274963,0.9608091711997986,0.8680720925331116,0.9961296319961548,0.9631836414337158,0.8883489370346069,0.8642261028289795,0.8983697295188904,0.7359946966171265,0.7625040411949158,0.8574349880218506,0.8983697295188904,0.7359946966171265,0.7625040411949158,0.8574349880218506,0.8723899722099304,0.8793520927429199
32,16301,33.964447021484375,33.9795036315918,33.975582122802734,33.688133239746094,0.01406003162264824,2.1158487796783447,0.012442784383893013,0.05889422446489334,0.2389540821313858,0.9207706451416016,0.06124714016914368,0.2384721040725708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16349,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16399,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16449,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16499,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16549,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16599,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16649,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16699,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16749,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,16795,,,,,,,,,,,,,,,,0.9301154613494873,0.3919520080089569,0.3721611499786377,0.44562798738479614,0.6384924650192261,0.9325478076934814,0.966684103012085,0.6433396339416504,0.36503636837005615,0.8694603443145752,0.38896289467811584,0.9607273936271667,0.8684992790222168,0.995942234992981,0.9662752151489258,0.8885661363601685,0.8629570603370667,0.88083416223526,0.9273924827575684,0.4006486237049103,0.3851504623889923,0.4534316658973694,0.6326613426208496,0.935977041721344,0.9663605093955994,0.6443793177604675,0.3444591760635376,0.8708332180976868,0.35632601380348206,0.9606456160545349,0.868926465511322,0.9957548975944519,0.969366729259491,0.88878333568573,0.8616880178451538,0.8997568488121033,0.7331050038337708,0.7526604533195496,0.8525120615959167,0.8997568488121033,0.7331050038337708,0.7526604533195496,0.8525120615959167,0.9054092168807983,0.8707422614097595
33,16795,33.98861312866211,33.98114776611328,34.00645065307617,33.830718994140625,0.016734860837459564,2.0723516941070557,0.012418964877724648,0.057194557040929794,0.23726896941661835,0.8987289071083069,0.061032507568597794,0.233111172914505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,16799,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,16849,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,16899,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,16949,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,16999,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,17049,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,17099,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,17149,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,17199,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,17249,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
